id,day,is_main,procedure_title,class,vals,vote_cons_id,label
156844,2023-07-11T12:49:36Z,1,EU/Japan Agreement: air services,yes,626,1254,156844_2023-07-11 12:49:36
156844,2023-07-11T12:49:36Z,1,EU/Japan Agreement: air services,no,5,1254,156844_2023-07-11 12:49:36
156844,2023-07-11T12:49:36Z,1,EU/Japan Agreement: air services,abstention,5,1254,156844_2023-07-11 12:49:36
156844,2023-07-11T12:49:36Z,1,EU/Japan Agreement: air services,no_vote,-69,1254,156844_2023-07-11 12:49:36
156846,2023-07-12T12:15:12Z,1,Exchange of information and cooperation concerning terrorist offences: alignment with Union rules on the protection of personal data,yes,648,1255,156846_2023-07-12 12:15:12
156846,2023-07-12T12:15:12Z,1,Exchange of information and cooperation concerning terrorist offences: alignment with Union rules on the protection of personal data,no,3,1255,156846_2023-07-12 12:15:12
156846,2023-07-12T12:15:12Z,1,Exchange of information and cooperation concerning terrorist offences: alignment with Union rules on the protection of personal data,abstention,1,1255,156846_2023-07-12 12:15:12
156846,2023-07-12T12:15:12Z,1,Exchange of information and cooperation concerning terrorist offences: alignment with Union rules on the protection of personal data,no_vote,-53,1255,156846_2023-07-12 12:15:12
156848,2023-07-11T12:50:34Z,1,Detailed production rules for organic sea salt and other organic salts for food and feed,yes,468,1256,156848_2023-07-11 12:50:34
156848,2023-07-11T12:50:34Z,1,Detailed production rules for organic sea salt and other organic salts for food and feed,no,151,1256,156848_2023-07-11 12:50:34
156848,2023-07-11T12:50:34Z,1,Detailed production rules for organic sea salt and other organic salts for food and feed,abstention,17,1256,156848_2023-07-11 12:50:34
156848,2023-07-11T12:50:34Z,1,Detailed production rules for organic sea salt and other organic salts for food and feed,no_vote,-69,1256,156848_2023-07-11 12:50:34
156849,2023-07-12T12:46:59Z,1,Resolution on the accession to the Schengen area,yes,526,1257,156849_2023-07-12 12:46:59
156849,2023-07-12T12:46:59Z,1,Resolution on the accession to the Schengen area,no,57,1257,156849_2023-07-12 12:46:59
156849,2023-07-12T12:46:59Z,1,Resolution on the accession to the Schengen area,abstention,42,1257,156849_2023-07-12 12:46:59
156849,2023-07-12T12:46:59Z,1,Resolution on the accession to the Schengen area,no_vote,-80,1257,156849_2023-07-12 12:46:59
156864,2023-07-12T13:38:35Z,1,2022 Commission Report on Albania,yes,536,1258,156864_2023-07-12 13:38:35
156864,2023-07-12T13:38:35Z,1,2022 Commission Report on Albania,no,54,1258,156864_2023-07-12 13:38:35
156864,2023-07-12T13:38:35Z,1,2022 Commission Report on Albania,abstention,32,1258,156864_2023-07-12 13:38:35
156864,2023-07-12T13:38:35Z,1,2022 Commission Report on Albania,no_vote,-83,1258,156864_2023-07-12 13:38:35
156893,2023-07-12T13:36:46Z,1,2022 Commission Report on Bosnia and Herzegovina,yes,530,1259,156893_2023-07-12 13:36:46
156893,2023-07-12T13:36:46Z,1,2022 Commission Report on Bosnia and Herzegovina,no,68,1259,156893_2023-07-12 13:36:46
156893,2023-07-12T13:36:46Z,1,2022 Commission Report on Bosnia and Herzegovina,abstention,33,1259,156893_2023-07-12 13:36:46
156893,2023-07-12T13:36:46Z,1,2022 Commission Report on Bosnia and Herzegovina,no_vote,-74,1259,156893_2023-07-12 13:36:46
156936,2023-07-12T12:09:13Z,1,Ecodesign for Sustainable Products Regulation,yes,473,1260,156936_2023-07-12 12:09:13
156936,2023-07-12T12:09:13Z,1,Ecodesign for Sustainable Products Regulation,no,110,1260,156936_2023-07-12 12:09:13
156936,2023-07-12T12:09:13Z,1,Ecodesign for Sustainable Products Regulation,abstention,69,1260,156936_2023-07-12 12:09:13
156936,2023-07-12T12:09:13Z,1,Ecodesign for Sustainable Products Regulation,no_vote,-53,1260,156936_2023-07-12 12:09:13
157047,2023-07-12T13:33:53Z,1,"Recommendation to the Council, the Commission and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on Relations with the Palestinian Authority",yes,338,1261,157047_2023-07-12 13:33:53
157047,2023-07-12T13:33:53Z,1,"Recommendation to the Council, the Commission and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on Relations with the Palestinian Authority",no,195,1261,157047_2023-07-12 13:33:53
157047,2023-07-12T13:33:53Z,1,"Recommendation to the Council, the Commission and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on Relations with the Palestinian Authority",abstention,102,1261,157047_2023-07-12 13:33:53
157047,2023-07-12T13:33:53Z,1,"Recommendation to the Council, the Commission and the Commission Vice President/High Representative of the Union for Foreign Affairs and Security Policy on Relations with the Palestinian Authority",no_vote,-70,1261,157047_2023-07-12 13:33:53
157064,2023-07-12T12:13:49Z,1,General Fisheries Commission for the Mediterranean (GFCM): fishing in the GFCM Agreement area. Recast,yes,645,1262,157064_2023-07-12 12:13:49
157064,2023-07-12T12:13:49Z,1,General Fisheries Commission for the Mediterranean (GFCM): fishing in the GFCM Agreement area. Recast,no,4,1262,157064_2023-07-12 12:13:49
157064,2023-07-12T12:13:49Z,1,General Fisheries Commission for the Mediterranean (GFCM): fishing in the GFCM Agreement area. Recast,abstention,3,1262,157064_2023-07-12 12:13:49
157064,2023-07-12T12:13:49Z,1,General Fisheries Commission for the Mediterranean (GFCM): fishing in the GFCM Agreement area. Recast,no_vote,-53,1262,157064_2023-07-12 12:13:49
157066,2023-07-12T12:14:46Z,1,Digital information exchange in terrorism cases,yes,623,1263,157066_2023-07-12 12:14:46
157066,2023-07-12T12:14:46Z,1,Digital information exchange in terrorism cases,no,26,1263,157066_2023-07-12 12:14:46
157066,2023-07-12T12:14:46Z,1,Digital information exchange in terrorism cases,abstention,4,1263,157066_2023-07-12 12:14:46
157066,2023-07-12T12:14:46Z,1,Digital information exchange in terrorism cases,no_vote,-52,1263,157066_2023-07-12 12:14:46
157227,2023-07-12T13:20:36Z,1,COVID-19 pandemic: lessons learned and recommendations for the future,yes,385,1264,157227_2023-07-12 13:20:36
157227,2023-07-12T13:20:36Z,1,COVID-19 pandemic: lessons learned and recommendations for the future,no,193,1264,157227_2023-07-12 13:20:36
157227,2023-07-12T13:20:36Z,1,COVID-19 pandemic: lessons learned and recommendations for the future,abstention,63,1264,157227_2023-07-12 13:20:36
157227,2023-07-12T13:20:36Z,1,COVID-19 pandemic: lessons learned and recommendations for the future,no_vote,-64,1264,157227_2023-07-12 13:20:36
157420,2023-07-12T12:44:14Z,1,Nature restoration,yes,336,1265,157420_2023-07-12 12:44:14
157420,2023-07-12T12:44:14Z,1,Nature restoration,no,300,1265,157420_2023-07-12 12:44:14
157420,2023-07-12T12:44:14Z,1,Nature restoration,abstention,13,1265,157420_2023-07-12 12:44:14
157420,2023-07-12T12:44:14Z,1,Nature restoration,no_vote,-56,1265,157420_2023-07-12 12:44:14
157428,2023-07-12T13:39:34Z,1,Control of the financial activities of the European Investment Bank - annual report 2022,yes,507,1266,157428_2023-07-12 13:39:34
157428,2023-07-12T13:39:34Z,1,Control of the financial activities of the European Investment Bank - annual report 2022,no,54,1266,157428_2023-07-12 13:39:34
157428,2023-07-12T13:39:34Z,1,Control of the financial activities of the European Investment Bank - annual report 2022,abstention,51,1266,157428_2023-07-12 13:39:34
157428,2023-07-12T13:39:34Z,1,Control of the financial activities of the European Investment Bank - annual report 2022,no_vote,-93,1266,157428_2023-07-12 13:39:34
157491,2023-07-12T13:01:20Z,1,Resolution on the establishment of the EU ethics body,yes,365,1267,157491_2023-07-12 13:01:20
157491,2023-07-12T13:01:20Z,1,Resolution on the establishment of the EU ethics body,no,270,1267,157491_2023-07-12 13:01:20
157491,2023-07-12T13:01:20Z,1,Resolution on the establishment of the EU ethics body,abstention,20,1267,157491_2023-07-12 13:01:20
157491,2023-07-12T13:01:20Z,1,Resolution on the establishment of the EU ethics body,no_vote,-50,1267,157491_2023-07-12 13:01:20
157493,2023-07-13T12:11:05Z,1,Act in Support of Ammunition Production,yes,505,1268,157493_2023-07-13 12:11:05
157493,2023-07-13T12:11:05Z,1,Act in Support of Ammunition Production,no,56,1268,157493_2023-07-13 12:11:05
157493,2023-07-13T12:11:05Z,1,Act in Support of Ammunition Production,abstention,21,1268,157493_2023-07-13 12:11:05
157493,2023-07-13T12:11:05Z,1,Act in Support of Ammunition Production,no_vote,-123,1268,157493_2023-07-13 12:11:05
157502,2023-07-12T12:54:39Z,1,Resolution on the state of the EU-Cuba PDCA in the light of the recent visit of the High Representative to the island,yes,359,1269,157502_2023-07-12 12:54:39
157502,2023-07-12T12:54:39Z,1,Resolution on the state of the EU-Cuba PDCA in the light of the recent visit of the High Representative to the island,no,226,1269,157502_2023-07-12 12:54:39
157502,2023-07-12T12:54:39Z,1,Resolution on the state of the EU-Cuba PDCA in the light of the recent visit of the High Representative to the island,abstention,50,1269,157502_2023-07-12 12:54:39
157502,2023-07-12T12:54:39Z,1,Resolution on the state of the EU-Cuba PDCA in the light of the recent visit of the High Representative to the island,no_vote,-70,1269,157502_2023-07-12 12:54:39
157513,2023-07-13T12:38:17Z,1,Public access to documents - annual report for the years 2019-2021,yes,481,1270,157513_2023-07-13 12:38:17
157513,2023-07-13T12:38:17Z,1,Public access to documents - annual report for the years 2019-2021,no,9,1270,157513_2023-07-13 12:38:17
157513,2023-07-13T12:38:17Z,1,Public access to documents - annual report for the years 2019-2021,abstention,3,1270,157513_2023-07-13 12:38:17
157513,2023-07-13T12:38:17Z,1,Public access to documents - annual report for the years 2019-2021,no_vote,-212,1270,157513_2023-07-13 12:38:17
157621,2023-07-13T12:23:11Z,1,"Recommendations for reform of European Parliament’s rules on transparency, integrity, accountability and anti-corruption",yes,441,1271,157621_2023-07-13 12:23:11
157621,2023-07-13T12:23:11Z,1,"Recommendations for reform of European Parliament’s rules on transparency, integrity, accountability and anti-corruption",no,70,1271,157621_2023-07-13 12:23:11
157621,2023-07-13T12:23:11Z,1,"Recommendations for reform of European Parliament’s rules on transparency, integrity, accountability and anti-corruption",abstention,71,1271,157621_2023-07-13 12:23:11
157621,2023-07-13T12:23:11Z,1,"Recommendations for reform of European Parliament’s rules on transparency, integrity, accountability and anti-corruption",no_vote,-123,1271,157621_2023-07-13 12:23:11
157622,2023-07-12T13:38:55Z,1,Financial Activities of the European Investment Bank - annual report 2022,yes,443,1272,157622_2023-07-12 13:38:55
157622,2023-07-12T13:38:55Z,1,Financial Activities of the European Investment Bank - annual report 2022,no,74,1272,157622_2023-07-12 13:38:55
157622,2023-07-12T13:38:55Z,1,Financial Activities of the European Investment Bank - annual report 2022,abstention,98,1272,157622_2023-07-12 13:38:55
157622,2023-07-12T13:38:55Z,1,Financial Activities of the European Investment Bank - annual report 2022,no_vote,-90,1272,157622_2023-07-12 13:38:55
157623,2023-07-12T12:10:50Z,1,Fees and charges payable to the European Medicines Agency,yes,595,1273,157623_2023-07-12 12:10:50
157623,2023-07-12T12:10:50Z,1,Fees and charges payable to the European Medicines Agency,no,25,1273,157623_2023-07-12 12:10:50
157623,2023-07-12T12:10:50Z,1,Fees and charges payable to the European Medicines Agency,abstention,25,1273,157623_2023-07-12 12:10:50
157623,2023-07-12T12:10:50Z,1,Fees and charges payable to the European Medicines Agency,no_vote,-60,1273,157623_2023-07-12 12:10:50
157685,2023-07-13T12:09:47Z,1,Resolution on the crackdown on the media and freedom of expression in Kyrgyzstan,yes,391,1274,157685_2023-07-13 12:09:47
157685,2023-07-13T12:09:47Z,1,Resolution on the crackdown on the media and freedom of expression in Kyrgyzstan,no,41,1274,157685_2023-07-13 12:09:47
157685,2023-07-13T12:09:47Z,1,Resolution on the crackdown on the media and freedom of expression in Kyrgyzstan,abstention,30,1274,157685_2023-07-13 12:09:47
157685,2023-07-13T12:09:47Z,1,Resolution on the crackdown on the media and freedom of expression in Kyrgyzstan,no_vote,-243,1274,157685_2023-07-13 12:09:47
157699,2023-07-13T12:08:52Z,1,Resolution on the political disqualifications in Venezuela,yes,495,1275,157699_2023-07-13 12:08:52
157699,2023-07-13T12:08:52Z,1,Resolution on the political disqualifications in Venezuela,no,25,1275,157699_2023-07-13 12:08:52
157699,2023-07-13T12:08:52Z,1,Resolution on the political disqualifications in Venezuela,abstention,43,1275,157699_2023-07-13 12:08:52
157699,2023-07-13T12:08:52Z,1,Resolution on the political disqualifications in Venezuela,no_vote,-142,1275,157699_2023-07-13 12:08:52
157785,2023-09-12T12:12:45Z,1,Standards of quality and safety for substances of human origin intended for human application,yes,483,1276,157785_2023-09-12 12:12:45
157785,2023-09-12T12:12:45Z,1,Standards of quality and safety for substances of human origin intended for human application,no,52,1276,157785_2023-09-12 12:12:45
157785,2023-09-12T12:12:45Z,1,Standards of quality and safety for substances of human origin intended for human application,abstention,89,1276,157785_2023-09-12 12:12:45
157785,2023-09-12T12:12:45Z,1,Standards of quality and safety for substances of human origin intended for human application,no_vote,-81,1276,157785_2023-09-12 12:12:45
157788,2023-09-12T12:16:38Z,1,Renewable Energy Directive,yes,470,1277,157788_2023-09-12 12:16:38
157788,2023-09-12T12:16:38Z,1,Renewable Energy Directive,no,120,1277,157788_2023-09-12 12:16:38
157788,2023-09-12T12:16:38Z,1,Renewable Energy Directive,abstention,40,1277,157788_2023-09-12 12:16:38
157788,2023-09-12T12:16:38Z,1,Renewable Energy Directive,no_vote,-75,1277,157788_2023-09-12 12:16:38
157790,2023-09-12T12:08:42Z,1,Labelling of organic pet food,yes,592,1278,157790_2023-09-12 12:08:42
157790,2023-09-12T12:08:42Z,1,Labelling of organic pet food,no,12,1278,157790_2023-09-12 12:08:42
157790,2023-09-12T12:08:42Z,1,Labelling of organic pet food,abstention,21,1278,157790_2023-09-12 12:08:42
157790,2023-09-12T12:08:42Z,1,Labelling of organic pet food,no_vote,-80,1278,157790_2023-09-12 12:08:42
157792,2023-09-12T12:17:05Z,1,Consumer credits,yes,608,1279,157792_2023-09-12 12:17:05
157792,2023-09-12T12:17:05Z,1,Consumer credits,no,8,1279,157792_2023-09-12 12:17:05
157792,2023-09-12T12:17:05Z,1,Consumer credits,abstention,15,1279,157792_2023-09-12 12:17:05
157792,2023-09-12T12:17:05Z,1,Consumer credits,no_vote,-74,1279,157792_2023-09-12 12:17:05
157794,2023-09-12T12:17:27Z,1,Geographical indication protection for craft and industrial products,yes,616,1280,157794_2023-09-12 12:17:27
157794,2023-09-12T12:17:27Z,1,Geographical indication protection for craft and industrial products,no,9,1280,157794_2023-09-12 12:17:27
157794,2023-09-12T12:17:27Z,1,Geographical indication protection for craft and industrial products,abstention,7,1280,157794_2023-09-12 12:17:27
157794,2023-09-12T12:17:27Z,1,Geographical indication protection for craft and industrial products,no_vote,-73,1280,157794_2023-09-12 12:17:27
157797,2023-09-13T13:52:58Z,1,Single Market emergency instrument,yes,476,1281,157797_2023-09-13 13:52:58
157797,2023-09-13T13:52:58Z,1,Single Market emergency instrument,no,121,1281,157797_2023-09-13 13:52:58
157797,2023-09-13T13:52:58Z,1,Single Market emergency instrument,abstention,51,1281,157797_2023-09-13 13:52:58
157797,2023-09-13T13:52:58Z,1,Single Market emergency instrument,no_vote,-57,1281,157797_2023-09-13 13:52:58
157800,2023-09-12T12:14:09Z,1,European Defence Industry Reinforcement through common Procurement Act (EDIRPA),yes,530,1282,157800_2023-09-12 12:14:09
157800,2023-09-12T12:14:09Z,1,European Defence Industry Reinforcement through common Procurement Act (EDIRPA),no,66,1282,157800_2023-09-12 12:14:09
157800,2023-09-12T12:14:09Z,1,European Defence Industry Reinforcement through common Procurement Act (EDIRPA),abstention,32,1282,157800_2023-09-12 12:14:09
157800,2023-09-12T12:14:09Z,1,European Defence Industry Reinforcement through common Procurement Act (EDIRPA),no_vote,-77,1282,157800_2023-09-12 12:14:09
157811,2023-09-13T14:32:37Z,1,Relations with Belarus,yes,453,1283,157811_2023-09-13 14:32:37
157811,2023-09-13T14:32:37Z,1,Relations with Belarus,no,21,1283,157811_2023-09-13 14:32:37
157811,2023-09-13T14:32:37Z,1,Relations with Belarus,abstention,40,1283,157811_2023-09-13 14:32:37
157811,2023-09-13T14:32:37Z,1,Relations with Belarus,no_vote,-191,1283,157811_2023-09-13 14:32:37
157814,2023-09-13T13:29:44Z,1,Guidelines for the employment policies of the Member States,yes,529,1284,157814_2023-09-13 13:29:44
157814,2023-09-13T13:29:44Z,1,Guidelines for the employment policies of the Member States,no,82,1284,157814_2023-09-13 13:29:44
157814,2023-09-13T13:29:44Z,1,Guidelines for the employment policies of the Member States,abstention,35,1284,157814_2023-09-13 13:29:44
157814,2023-09-13T13:29:44Z,1,Guidelines for the employment policies of the Member States,no_vote,-59,1284,157814_2023-09-13 13:29:44
157816,2023-09-14T12:23:58Z,1,Amending the proposed mechanism to resolve legal and administrative obstacles in a cross-border context,yes,521,1285,157816_2023-09-14 12:23:58
157816,2023-09-14T12:23:58Z,1,Amending the proposed mechanism to resolve legal and administrative obstacles in a cross-border context,no,36,1285,157816_2023-09-14 12:23:58
157816,2023-09-14T12:23:58Z,1,Amending the proposed mechanism to resolve legal and administrative obstacles in a cross-border context,abstention,13,1285,157816_2023-09-14 12:23:58
157816,2023-09-14T12:23:58Z,1,Amending the proposed mechanism to resolve legal and administrative obstacles in a cross-border context,no_vote,-135,1285,157816_2023-09-14 12:23:58
157817,2023-09-14T12:32:39Z,1,The future of the European book sector,yes,513,1286,157817_2023-09-14 12:32:39
157817,2023-09-14T12:32:39Z,1,The future of the European book sector,no,11,1286,157817_2023-09-14 12:32:39
157817,2023-09-14T12:32:39Z,1,The future of the European book sector,abstention,8,1286,157817_2023-09-14 12:32:39
157817,2023-09-14T12:32:39Z,1,The future of the European book sector,no_vote,-173,1286,157817_2023-09-14 12:32:39
157818,2023-09-14T12:36:42Z,1,"Parliamentarism, European Citizenship and Democracy",yes,316,1287,157818_2023-09-14 12:36:42
157818,2023-09-14T12:36:42Z,1,"Parliamentarism, European Citizenship and Democracy",no,137,1287,157818_2023-09-14 12:36:42
157818,2023-09-14T12:36:42Z,1,"Parliamentarism, European Citizenship and Democracy",abstention,47,1287,157818_2023-09-14 12:36:42
157818,2023-09-14T12:36:42Z,1,"Parliamentarism, European Citizenship and Democracy",no_vote,-205,1287,157818_2023-09-14 12:36:42
157824,2023-09-12T12:15:39Z,1,Protection of groundwater against pollution  and environmental quality standards in the field of water policy,yes,495,1288,157824_2023-09-12 12:15:39
157824,2023-09-12T12:15:39Z,1,Protection of groundwater against pollution  and environmental quality standards in the field of water policy,no,12,1288,157824_2023-09-12 12:15:39
157824,2023-09-12T12:15:39Z,1,Protection of groundwater against pollution  and environmental quality standards in the field of water policy,abstention,124,1288,157824_2023-09-12 12:15:39
157824,2023-09-12T12:15:39Z,1,Protection of groundwater against pollution  and environmental quality standards in the field of water policy,no_vote,-74,1288,157824_2023-09-12 12:15:39
157830,2023-09-12T12:20:00Z,1,"The System of European Schools: State of play, Challenges and Perspectives",yes,530,1289,157830_2023-09-12 12:20:00
157830,2023-09-12T12:20:00Z,1,"The System of European Schools: State of play, Challenges and Perspectives",no,67,1289,157830_2023-09-12 12:20:00
157830,2023-09-12T12:20:00Z,1,"The System of European Schools: State of play, Challenges and Perspectives",abstention,30,1289,157830_2023-09-12 12:20:00
157830,2023-09-12T12:20:00Z,1,"The System of European Schools: State of play, Challenges and Perspectives",no_vote,-78,1289,157830_2023-09-12 12:20:00
157832,2023-09-12T12:13:44Z,1,Geneva Act of the Lisbon Agreement on Appellations of Origin and Geographical Indications: accession of the European Union,yes,613,1290,157832_2023-09-12 12:13:44
157832,2023-09-12T12:13:44Z,1,Geneva Act of the Lisbon Agreement on Appellations of Origin and Geographical Indications: accession of the European Union,no,6,1290,157832_2023-09-12 12:13:44
157832,2023-09-12T12:13:44Z,1,Geneva Act of the Lisbon Agreement on Appellations of Origin and Geographical Indications: accession of the European Union,abstention,9,1290,157832_2023-09-12 12:13:44
157832,2023-09-12T12:13:44Z,1,Geneva Act of the Lisbon Agreement on Appellations of Origin and Geographical Indications: accession of the European Union,no_vote,-77,1290,157832_2023-09-12 12:13:44
157833,2023-09-13T13:30:08Z,1,Taxation: administrative cooperation,yes,535,1291,157833_2023-09-13 13:30:08
157833,2023-09-13T13:30:08Z,1,Taxation: administrative cooperation,no,57,1291,157833_2023-09-13 13:30:08
157833,2023-09-13T13:30:08Z,1,Taxation: administrative cooperation,abstention,60,1291,157833_2023-09-13 13:30:08
157833,2023-09-13T13:30:08Z,1,Taxation: administrative cooperation,no_vote,-53,1291,157833_2023-09-13 13:30:08
157860,2023-09-13T14:30:46Z,1,2022 Commission Report on Türkiye,yes,434,1292,157860_2023-09-13 14:30:46
157860,2023-09-13T14:30:46Z,1,2022 Commission Report on Türkiye,no,18,1292,157860_2023-09-13 14:30:46
157860,2023-09-13T14:30:46Z,1,2022 Commission Report on Türkiye,abstention,152,1292,157860_2023-09-13 14:30:46
157860,2023-09-13T14:30:46Z,1,2022 Commission Report on Türkiye,no_vote,-101,1292,157860_2023-09-13 14:30:46
157861,2023-09-13T13:29:21Z,1,EU/USA agreement for scientific and technological cooperation: extension,yes,616,1293,157861_2023-09-13 13:29:21
157861,2023-09-13T13:29:21Z,1,EU/USA agreement for scientific and technological cooperation: extension,no,7,1293,157861_2023-09-13 13:29:21
157861,2023-09-13T13:29:21Z,1,EU/USA agreement for scientific and technological cooperation: extension,abstention,23,1293,157861_2023-09-13 13:29:21
157861,2023-09-13T13:29:21Z,1,EU/USA agreement for scientific and technological cooperation: extension,no_vote,-59,1293,157861_2023-09-13 13:29:21
157953,2023-09-13T14:21:09Z,1,Ambient air quality and cleaner air for Europe. Recast,yes,363,1294,157953_2023-09-13 14:21:09
157953,2023-09-13T14:21:09Z,1,Ambient air quality and cleaner air for Europe. Recast,no,226,1294,157953_2023-09-13 14:21:09
157953,2023-09-13T14:21:09Z,1,Ambient air quality and cleaner air for Europe. Recast,abstention,46,1294,157953_2023-09-13 14:21:09
157953,2023-09-13T14:21:09Z,1,Ambient air quality and cleaner air for Europe. Recast,no_vote,-70,1294,157953_2023-09-13 14:21:09
157975,2023-09-14T12:32:15Z,1,Regulation of prostitution in the EU: its cross-border implications and impact on gender equality and women’s rights,yes,234,1295,157975_2023-09-14 12:32:15
157975,2023-09-14T12:32:15Z,1,Regulation of prostitution in the EU: its cross-border implications and impact on gender equality and women’s rights,no,175,1295,157975_2023-09-14 12:32:15
157975,2023-09-14T12:32:15Z,1,Regulation of prostitution in the EU: its cross-border implications and impact on gender equality and women’s rights,abstention,122,1295,157975_2023-09-14 12:32:15
157975,2023-09-14T12:32:15Z,1,Regulation of prostitution in the EU: its cross-border implications and impact on gender equality and women’s rights,no_vote,-174,1295,157975_2023-09-14 12:32:15
157977,2023-09-12T12:20:51Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize GA21 × T25 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",yes,427,1296,157977_2023-09-12 12:20:51
157977,2023-09-12T12:20:51Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize GA21 × T25 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",no,175,1296,157977_2023-09-12 12:20:51
157977,2023-09-12T12:20:51Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize GA21 × T25 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",abstention,13,1296,157977_2023-09-12 12:20:51
157977,2023-09-12T12:20:51Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize GA21 × T25 pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",no_vote,-90,1296,157977_2023-09-12 12:20:51
158050,2023-09-13T14:24:01Z,1,Sustainable aviation fuels (ReFuelEU Aviation Initiative),yes,518,1297,158050_2023-09-13 14:24:01
158050,2023-09-13T14:24:01Z,1,Sustainable aviation fuels (ReFuelEU Aviation Initiative),no,97,1297,158050_2023-09-13 14:24:01
158050,2023-09-13T14:24:01Z,1,Sustainable aviation fuels (ReFuelEU Aviation Initiative),abstention,8,1297,158050_2023-09-13 14:24:01
158050,2023-09-13T14:24:01Z,1,Sustainable aviation fuels (ReFuelEU Aviation Initiative),no_vote,-82,1297,158050_2023-09-13 14:24:01
158114,2023-09-14T12:22:40Z,1,Framework for ensuring a secure and sustainable supply of critical raw materials,yes,515,1298,158114_2023-09-14 12:22:40
158114,2023-09-14T12:22:40Z,1,Framework for ensuring a secure and sustainable supply of critical raw materials,no,34,1298,158114_2023-09-14 12:22:40
158114,2023-09-14T12:22:40Z,1,Framework for ensuring a secure and sustainable supply of critical raw materials,abstention,28,1298,158114_2023-09-14 12:22:40
158114,2023-09-14T12:22:40Z,1,Framework for ensuring a secure and sustainable supply of critical raw materials,no_vote,-128,1298,158114_2023-09-14 12:22:40
158116,2023-09-13T13:27:43Z,1,Composition of the European Parliament: draft European Council decision,yes,515,1299,158116_2023-09-13 13:27:43
158116,2023-09-13T13:27:43Z,1,Composition of the European Parliament: draft European Council decision,no,74,1299,158116_2023-09-13 13:27:43
158116,2023-09-13T13:27:43Z,1,Composition of the European Parliament: draft European Council decision,abstention,44,1299,158116_2023-09-13 13:27:43
158116,2023-09-13T13:27:43Z,1,Composition of the European Parliament: draft European Council decision,no_vote,-72,1299,158116_2023-09-13 13:27:43
158165,2023-09-13T13:49:24Z,1,"EP Rules of Procedure: strengthening integrity, independence and accountability",yes,505,1300,158165_2023-09-13 13:49:24
158165,2023-09-13T13:49:24Z,1,"EP Rules of Procedure: strengthening integrity, independence and accountability",no,93,1300,158165_2023-09-13 13:49:24
158165,2023-09-13T13:49:24Z,1,"EP Rules of Procedure: strengthening integrity, independence and accountability",abstention,52,1300,158165_2023-09-13 13:49:24
158165,2023-09-13T13:49:24Z,1,"EP Rules of Procedure: strengthening integrity, independence and accountability",no_vote,-55,1300,158165_2023-09-13 13:49:24
158371,2023-09-14T12:13:45Z,1,Union’s electricity market design,yes,366,1301,158371_2023-09-14 12:13:45
158371,2023-09-14T12:13:45Z,1,Union’s electricity market design,no,186,1301,158371_2023-09-14 12:13:45
158371,2023-09-14T12:13:45Z,1,Union’s electricity market design,abstention,18,1301,158371_2023-09-14 12:13:45
158371,2023-09-14T12:13:45Z,1,Union’s electricity market design,no_vote,-135,1301,158371_2023-09-14 12:13:45
158406,2023-09-14T12:14:36Z,1,"Resolution on the case of Dr Gubad Ibadoghlu, imprisoned in Azerbaijan",yes,539,1302,158406_2023-09-14 12:14:36
158406,2023-09-14T12:14:36Z,1,"Resolution on the case of Dr Gubad Ibadoghlu, imprisoned in Azerbaijan",no,6,1302,158406_2023-09-14 12:14:36
158406,2023-09-14T12:14:36Z,1,"Resolution on the case of Dr Gubad Ibadoghlu, imprisoned in Azerbaijan",abstention,24,1302,158406_2023-09-14 12:14:36
158406,2023-09-14T12:14:36Z,1,"Resolution on the case of Dr Gubad Ibadoghlu, imprisoned in Azerbaijan",no_vote,-136,1302,158406_2023-09-14 12:14:36
158469,2023-10-04T12:42:13Z,1,EU-Switzerland relations,yes,538,1303,158469_2023-10-04 12:42:13
158469,2023-10-04T12:42:13Z,1,EU-Switzerland relations,no,42,1303,158469_2023-10-04 12:42:13
158469,2023-10-04T12:42:13Z,1,EU-Switzerland relations,abstention,43,1303,158469_2023-10-04 12:42:13
158469,2023-10-04T12:42:13Z,1,EU-Switzerland relations,no_vote,-82,1303,158469_2023-10-04 12:42:13
158470,2023-10-04T12:42:55Z,1,Report on Uzbekistan,yes,505,1304,158470_2023-10-04 12:42:55
158470,2023-10-04T12:42:55Z,1,Report on Uzbekistan,no,9,1304,158470_2023-10-04 12:42:55
158470,2023-10-04T12:42:55Z,1,Report on Uzbekistan,abstention,76,1304,158470_2023-10-04 12:42:55
158470,2023-10-04T12:42:55Z,1,Report on Uzbekistan,no_vote,-115,1304,158470_2023-10-04 12:42:55
